SRY,Xmap,Ymap,XH,XYratio
SampleBaseModel_3767,0.09663535071401787,0.0018342091924678716,0.664176,52.685021485470806
SampleBaseModel_3768,0.09641381489174612,0.0018399359951247359,0.664852,52.400635210797034
SampleBaseModel_3769,0.09636750749926923,0.0018396643446485453,0.652522,52.383201196237536
SampleBaseModel_3770,0.09616720433101068,0.0018462422581553082,0.64223,52.088074523381955
SampleBaseModel_3771,0.09623859588722565,0.0019596257956987096,0.682583,49.11070067482529
SampleBaseModel_3772,0.09612189968025006,0.0019617281652269994,0.712967,48.99858267015676
SampleBaseModel_3773,0.09607547915028905,0.0019569250872844782,0.710801,49.09512365831434
SampleBaseModel_3774,0.09648167312623686,0.001954497659849613,0.711884,49.36392358416053
SampleBaseModel_3775,0.0963940406116163,0.0019595699914136976,0.707063,49.191425176946346
SampleBaseModel_3776,0.09642749524046762,0.0019789868986407723,0.695223,48.725686515002664
SampleBaseModel_3777,0.09611935070738285,0.001980427421927088,0.685539,48.53464946160577
SampleBaseModel_3778,0.09599809993290155,0.001851459431478345,0.552254,51.84996133361098
SampleBaseModel_3779,0.09587672760421058,0.0018512270247306708,0.571802,51.79090750263836
SampleBaseModel_3780,0.09584422232262033,0.0018720557209126005,0.567889,51.197312800015176
SampleBaseModel_3781,0.09632497803961891,0.001846686458939165,0.561104,52.160981401766
SampleBaseModel_3782,0.09628539376759375,0.0018504518088328682,0.558732,52.03345113230679
SampleBaseModel_3783,0.09610593651946503,0.0018651808943588506,0.557149,51.52633549385627
SampleBaseModel_3784,0.09597471971546159,0.0018659288532452858,0.551642,51.43535861431112
SampleBaseModel_3785,0.04946951592923785,0.013868347639531932,0.683767,3.567080752159995
SampleBaseModel_3786,0.04955469114351297,0.01383240301050464,0.731411,3.5825077613687237
SampleBaseModel_3787,0.04939418702598532,0.01385591596690238,0.737651,3.564844586527025
SampleBaseModel_3788,0.04964975921127424,0.014037180694876908,0.740356,3.5370178877439904
SampleBaseModel_3789,0.049558621879332625,0.013993481340215674,0.735078,3.5415505744740434
SampleBaseModel_3790,0.04959479872371784,0.014042578168891142,0.716451,3.531744536312169
SampleBaseModel_3791,0.049338310112189136,0.013993885270987078,0.701881,3.5257049173098585
SampleBaseModel_3792,0.04955107191368403,0.013894737476108105,0.464087,3.5661754674305093
SampleBaseModel_3793,0.04947046013570782,0.013908064792571367,0.521116,3.5569621563836247
SampleBaseModel_3794,0.049424550429228775,0.013953296677186576,0.530506,3.5421414431785965
SampleBaseModel_3795,0.04964481239645268,0.014069451452002227,0.529394,3.5285535165187776
SampleBaseModel_3796,0.04959523198279278,0.01406024133429308,0.522309,3.527338599930676
SampleBaseModel_3797,0.0495317165022441,0.014093692009451217,0.50604,3.5144599774869616
SampleBaseModel_3798,0.04951009721636508,0.01400888825766879,0.486397,3.534191743535545
SampleBaseModel_3799,0.09634161709952126,0.0020806876546088683,0.569743,46.30277729870596
SampleBaseModel_3800,0.0961254711234153,0.0020565924588239843,0.566236,46.74016512653288
SampleBaseModel_3801,0.09596514292722609,0.002075887457526386,0.569615,46.22849017141688
SampleBaseModel_3802,0.09622430393126605,0.0020689675087679255,0.569882,46.5083687991639
SampleBaseModel_3803,0.0964582273542871,0.002077281957551661,0.570055,46.43482653071097
SampleBaseModel_3804,0.0959727635773909,0.0020807406417018407,0.56977,46.124327873412724
SampleBaseModel_3805,0.09644577207794171,0.0020626072380992024,0.573726,46.75915525576328
SampleBaseModel_3806,0.09608905024949096,0.0020726129583973165,0.563304,46.36130921606969
SampleBaseModel_3807,0.04978131235823633,0.015171656084670774,0.642071,3.281204904752268
SampleBaseModel_3808,0.04963064870741995,0.015166447360459015,0.660047,3.2723977822791763
SampleBaseModel_3809,0.0495730810050084,0.015008957320101622,0.653468,3.302899724993871
SampleBaseModel_3810,0.04969529957056834,0.015174855041240257,0.676025,3.2748450931170603
SampleBaseModel_3811,0.049686148588367125,0.01520099042777863,0.67174,3.268612583136001
SampleBaseModel_3812,0.04947211534995141,0.015014610688077886,0.656835,3.294931608798486
SampleBaseModel_3813,0.04973905082310432,0.015316605584211534,0.672687,3.247393853007202
SampleBaseModel_3814,0.049685802152908735,0.015314599961364707,0.678535,3.2443421492076085
SampleBaseModel_3815,0.09699823192350575,0.0018528227851556099,0.971198,52.35159708776969
SampleBaseModel_3816,0.09708106591433846,0.0018886046326367387,0.597825,51.40359408035583
SampleBaseModel_3817,0.09678714639176896,0.0018700998413296818,0.601325,51.755069035753294
SampleBaseModel_3818,0.09656991954911448,0.0018993117325159213,0.601968,50.8446917353547
SampleBaseModel_3819,0.09685964882314013,0.0018905039716650951,0.605552,51.23482958770474
SampleBaseModel_3820,0.09715705123428119,0.0018803447655498116,0.605833,51.66980705576752
SampleBaseModel_3821,0.09671541285634543,0.0018763845036631084,0.60185,51.54349370693267
SampleBaseModel_3822,0.09732075064390593,0.0018769378482928417,0.61174,51.850811539883146
SampleBaseModel_3823,0.09703036694002587,0.0018826592392702352,0.713725,51.538995967022274
SampleBaseModel_3824,0.049449117976675366,0.018161506404137624,0.59559,2.7227431952125776
SampleBaseModel_3825,0.04926636322214704,0.018101921769064024,0.612651,2.721609553431099
SampleBaseModel_3826,0.04926590036732472,0.017942663719178537,0.604003,2.7457406067676247
SampleBaseModel_3827,0.04925180966960299,0.018137156165124756,0.629208,2.7155199647179207
SampleBaseModel_3828,0.04939527736721165,0.01808950338426044,0.623421,2.7306043907313766
SampleBaseModel_3829,0.04920243534836003,0.01793123178015995,0.616728,2.7439517793083334
SampleBaseModel_3830,0.04932418454094725,0.01831527689087956,0.629371,2.6930624546282
SampleBaseModel_3831,0.04935326853721827,0.018308610176257362,0.63796,2.6956316215208775
SampleBaseModel_3832,0.05013998737872519,0.01614990497004182,0.687346,3.1046614498187566
SampleBaseModel_3833,0.04998186914646999,0.016119510274574356,0.707379,3.1007064293576865
SampleBaseModel_3834,0.04989637573029165,0.016003033040668024,0.70187,3.1179324321515485
SampleBaseModel_3835,0.04998109964598685,0.016085903356404092,0.718479,3.1071366362578856
SampleBaseModel_3836,0.05016822819100459,0.016111013560395498,0.721588,3.11390887996826
SampleBaseModel_3837,0.04982588662895145,0.01598053420435939,0.704943,3.117911203203661
SampleBaseModel_3838,0.05018088712049971,0.016258962320163283,0.719085,3.0863523841413123
SampleBaseModel_3839,0.049958094928095435,0.01619183919580253,0.725842,3.085387294424605
SampleBaseModel_3840,0.04948929763452563,0.017601916836277893,0.613442,2.8115856980148446
SampleBaseModel_3841,0.049370447410566246,0.01762073082910763,0.628009,2.801838805063145
SampleBaseModel_3842,0.04932097811128539,0.01746663069427176,0.62418,2.8237259363055283
SampleBaseModel_3843,0.04943974495318945,0.017651834970229652,0.643159,2.800827508107291
SampleBaseModel_3844,0.04957338441406565,0.01768012032806567,0.642057,2.803905374748619
SampleBaseModel_3845,0.049320132983346636,0.017435240013422233,0.636765,2.8287613445744557
SampleBaseModel_3846,0.04956294586228487,0.017778061143455117,0.640987,2.7878712679830757
SampleBaseModel_3847,0.04949690061396041,0.017746106072819887,0.656746,2.789169658450896
SampleBaseModel_3848,0.09452571950154309,0.0020142671024282006,0.624868,46.92809577617202
SampleBaseModel_3849,0.09418733901887867,0.002037319210853707,0.631054,46.23101697421825
SampleBaseModel_3850,0.0940434327583487,0.002030473965687484,0.63059,46.3160002775545
SampleBaseModel_3851,0.09419654173890747,0.002031828816853855,0.629234,46.360471392843145
SampleBaseModel_3852,0.09446525979035496,0.002000714263153945,0.630054,47.21576765361738
SampleBaseModel_3853,0.09397744489955669,0.002029508027538178,0.630456,46.30553002224517
SampleBaseModel_3854,0.09464599970810955,0.0020181426561358914,0.634417,46.897576551563944
SampleBaseModel_3855,0.09432203114454918,0.0020275408420267096,0.632997,46.52040994166402
SampleBaseModel_3856,0.09524692683753308,0.0018976134604537368,0.627794,50.19300759742643
SampleBaseModel_3857,0.09489291539746562,0.001887708544725071,0.63765,50.268838196781054
SampleBaseModel_3858,0.09471330064631488,0.0018935667999919832,0.628366,50.01846285365579
SampleBaseModel_3859,0.09481801249973934,0.0018778923794918337,0.638445,50.4917180213477
SampleBaseModel_3860,0.09515943016952301,0.0018775939556781905,0.635498,50.68158101049662
SampleBaseModel_3861,0.09469469767277681,0.0018877590766510231,0.636499,50.16249098945922
SampleBaseModel_3862,0.09513600132452558,0.001869439490275617,0.640221,50.89012071233149
SampleBaseModel_3863,0.0949334079805556,0.0018811309882723018,0.641887,50.466133710202634
SampleBaseModel_3864,0.09525515782431959,0.0019489046556612592,0.670989,48.876253411175576
SampleBaseModel_3865,0.09497604120777722,0.0019576761252942053,0.678803,48.51468533565731
SampleBaseModel_3866,0.09479425050859334,0.001965459014012255,0.67403,48.2300825571946
SampleBaseModel_3867,0.09503714187508414,0.0019730432245976836,0.679127,48.167795155355925
SampleBaseModel_3868,0.09523553405699627,0.0019494656974494231,0.679995,48.85212095888497
SampleBaseModel_3869,0.09477101433461799,0.001973398567946542,0.678607,48.02426426874009
SampleBaseModel_3870,0.0954476825889212,0.0019441790807682173,0.682969,49.0940796211048
SampleBaseModel_3871,0.09518082205389931,0.001965813429416649,0.677997,48.41803430051042
SampleBaseModel_3872,0.09523937785114878,0.0020290268897570195,0.603726,46.93845031425577
SampleBaseModel_3873,0.09504416670173245,0.002026636670714347,0.608734,46.897486893016385
SampleBaseModel_3874,0.09472221246409118,0.002025678499519873,0.60809,46.76073349573601
SampleBaseModel_3875,0.09494146702120142,0.002026805357932161,0.615128,46.84291298601314
SampleBaseModel_3876,0.09528822026078451,0.0020342615420432175,0.615693,46.841676102806716
SampleBaseModel_3877,0.09470286202609624,0.002033721004572318,0.610892,46.56629980866613
SampleBaseModel_3878,0.09538334333258752,0.0020412177038672224,0.614371,46.72864788105524
SampleBaseModel_3879,0.09504133635830853,0.0020348076856878837,0.61188,46.707773430774616
SampleBaseModel_3880,0.028845860056245648,0.010150939434355582,0.678471,2.841693642523135
SampleBaseModel_3881,0.04984962777548314,0.01771241238887179,0.572857,2.814389518550407
SampleBaseModel_3882,0.04969787676664643,0.017702488359752223,0.588778,2.807394969378307
SampleBaseModel_3883,0.0496880356223871,0.017465305926168826,0.583638,2.8449565001857726
SampleBaseModel_3884,0.04967708091663488,0.017701273876053556,0.607891,2.806412762407935
SampleBaseModel_3885,0.049755200549584114,0.017719102589881443,0.606818,2.8079977694805494
SampleBaseModel_3886,0.0496586377368937,0.017493477537474426,0.591823,2.83869445800672
SampleBaseModel_3887,0.049860775937415065,0.017866548422442452,0.603439,2.790733540608446
SampleBaseModel_3888,0.04979960416582566,0.01789426766375296,0.618353,2.7829920230097422
SampleBaseModel_3889,0.09542191690432013,0.001755119385917603,0.591039,54.36776419310764
SampleBaseModel_3890,0.09518698607457515,0.0017457011125745676,0.599558,54.526508225794146
SampleBaseModel_3891,0.09490829609362036,0.0017638162420048054,0.597659,53.80849423732758
SampleBaseModel_3892,0.09521067586790904,0.0017399708024960548,0.599581,54.719697440512036
SampleBaseModel_3893,0.09543509480145018,0.0017344449217887397,0.600593,55.02342196201169
SampleBaseModel_3894,0.09498492286242255,0.0017412830792248792,0.599671,54.54881173295756
SampleBaseModel_3895,0.09540377483055999,0.0017522376961390013,0.605736,54.44682250631813
SampleBaseModel_3896,0.09536988609801475,0.0017523263267005685,0.603565,54.42472936966336
SampleBaseModel_3897,0.05288341066765108,0.0010813151642617544,0.694902,48.90656527854776
SampleBaseModel_3898,0.09437374027105454,0.0019258726854112283,0.620786,49.00310440349959
SampleBaseModel_3899,0.0943858907564119,0.0019436615807188827,0.631653,48.56086661007229
SampleBaseModel_3900,0.0939734075581667,0.0019569852186503596,0.622686,48.01947744039464
SampleBaseModel_3901,0.09416912448555174,0.0019423074782416372,0.633166,48.483118939954174
SampleBaseModel_3902,0.09446918815657887,0.001939449911972202,0.635038,48.709269351800046
SampleBaseModel_3903,0.09414101529962011,0.001938932938054497,0.630455,48.55300224776218
SampleBaseModel_3904,0.09458417577465418,0.0019269662380437455,0.638647,49.08450075942999
SampleBaseModel_3905,0.09452029036716328,0.0019218769308678866,0.639424,49.181239885365365
SampleBaseModel_3906,0.09305950150579459,0.0017064310386736444,0.641921,54.534580886507335
SampleBaseModel_3907,0.0928296676741499,0.0017131591262595927,0.652064,54.186249398109645
SampleBaseModel_3908,0.09273525117905276,0.0017168928635644893,0.650384,54.01341757954688
SampleBaseModel_3909,0.0928847435789026,0.0016823193045853873,0.653301,55.21231512099561
SampleBaseModel_3910,0.09337260078736694,0.0016982780227870254,0.65303,54.98075081613208
SampleBaseModel_3911,0.09275689616491947,0.0017026796042809915,0.654221,54.47701137178354
SampleBaseModel_3912,0.09332658411796388,0.001707983290560234,0.658951,54.641391771082205
SampleBaseModel_3913,0.09299299550107695,0.001690981719803312,0.655445,54.99349544233602
SampleBaseModel_3914,0.04895388918155691,0.016887669971791714,0.957591,2.8987947575554793
SampleBaseModel_3915,0.049195624454418434,0.016956576001979095,0.594572,2.9012711321363787
SampleBaseModel_3916,0.04898644693499907,0.016955153133242452,0.616122,2.8891774996095863
SampleBaseModel_3917,0.04900221410167092,0.016731827656702083,0.615271,2.9286826942687663
SampleBaseModel_3918,0.04903311827777449,0.016952238648804963,0.632414,2.8924273244130534
SampleBaseModel_3919,0.04921423220475525,0.016974325095807593,0.631059,2.899333665814521
SampleBaseModel_3920,0.04896357251593343,0.01677334249674671,0.62515,2.9191303120072947
SampleBaseModel_3921,0.049150809664505836,0.0171644248997579,0.630187,2.8635279044623916
SampleBaseModel_3922,0.04906532318135242,0.017084009687143877,0.643574,2.872002772175623
SampleBaseModel_3923,0.04971651479622587,0.01323641543666538,0.293411,3.7560406768821424
SampleBaseModel_3924,0.049677265324355235,0.013237619791153633,0.306443,3.752733958830975
SampleBaseModel_3925,0.049634714466477575,0.013145508102830702,0.305521,3.775792771052298
SampleBaseModel_3926,0.049654950071763064,0.013285662362429035,0.321257,3.7374839670910154
SampleBaseModel_3927,0.049793673286036746,0.013263335543357227,0.319326,3.75423460586242
SampleBaseModel_3928,0.04955170247740161,0.013168438270918783,0.30949,3.762914132865074
SampleBaseModel_3929,0.049768575467571775,0.013288397390627408,0.325072,3.745265437551907
SampleBaseModel_3930,0.04971367508693756,0.01333603346024945,0.739409,3.727770722465454
SampleBaseModel_3931,0.09596087927824776,0.002061620824072064,0.61024,46.54632809184965
SampleBaseModel_3932,0.09589399063259185,0.002060969407450502,0.618529,46.52858518225964
SampleBaseModel_3933,0.09555985909694,0.0020564905981141674,0.614954,46.467442732084365
SampleBaseModel_3934,0.0958417044966371,0.002063575982438635,0.61915,46.44447566373398
SampleBaseModel_3935,0.0961823835061811,0.002059031237736693,0.620298,46.71244502920008
SampleBaseModel_3936,0.09560760051889812,0.0020845463979527238,0.618072,45.86494242238806
SampleBaseModel_3937,0.09625736085570002,0.0020500378454600386,0.623726,46.9539433473724
SampleBaseModel_3938,0.0959613626256826,0.002053201296361211,0.619303,46.737435241128225
SampleBaseModel_3939,0.02623318185415554,0.009342437670025806,0.689248,2.8079589910802243
SampleBaseModel_3940,0.0500186823693211,0.017662598282362833,0.631499,2.83189831811256
SampleBaseModel_3941,0.04979627008062289,0.017592201949988395,0.680603,2.8305876786877002
SampleBaseModel_3942,0.049809812654739306,0.017706208300174307,0.685285,2.813127001010655
SampleBaseModel_3943,0.05009617456054616,0.017958708326783368,0.684368,2.7895199169660447
SampleBaseModel_3944,0.04995689104064526,0.017928702290911324,0.684347,2.7864197993833684
SampleBaseModel_3945,0.05001111361985664,0.01792026996673547,0.663548,2.790756708056846
SampleBaseModel_3946,0.04983637602103962,0.017847592472180394,0.641615,2.7923304557027033
SampleBaseModel_3947,0.04810170177517503,0.016990255399045723,0.567808,2.8311347090095373
SampleBaseModel_3948,0.048670325446290776,0.01661613685606675,0.599435,2.9290999386852463
SampleBaseModel_3949,0.048721758372889085,0.016676659254490436,0.650094,2.9215538693560603
SampleBaseModel_3950,0.048574172551098575,0.016707396933481534,0.660856,2.9073453359904433
SampleBaseModel_3951,0.04879637730313975,0.016922738084836558,0.659603,2.8834800289713898
SampleBaseModel_3952,0.04880854846291899,0.01692105718194548,0.650817,2.8844857586674313
SampleBaseModel_3953,0.048923946233529074,0.016907224495404275,0.63948,2.893671060369938
SampleBaseModel_3954,0.04866389961016482,0.016852193678402294,0.61886,2.8876893144500397
SampleBaseModel_3955,0.09537114406315968,0.0017655320610051187,0.971263,54.01835864077417
SampleBaseModel_3956,0.09525674232339833,0.0017264714354520575,0.597846,55.174235940055624
SampleBaseModel_3957,0.09526770653132531,0.0017415066167682388,0.635755,54.70418866861166
SampleBaseModel_3958,0.09513708968536498,0.0017579575569131405,0.629929,54.117967360042265
SampleBaseModel_3959,0.0956222262133356,0.001739533822455826,0.625288,54.970029889007144
SampleBaseModel_3960,0.09565861812402446,0.0017481029037710255,0.624558,54.721388493588506
SampleBaseModel_3961,0.0954829004128891,0.001738761275815273,0.60808,54.914324203659824
SampleBaseModel_3962,0.09527313779131141,0.0017572133713995442,0.598764,54.21830913762652
SampleBaseModel_3963,0.05364423048788961,0.0010624135520493096,0.667582,50.49279575210071
SampleBaseModel_3964,0.053419188445078696,0.0010611939423300072,0.697855,50.33876119551627
SampleBaseModel_3965,0.05478435403129568,0.0010949226042398215,0.698901,50.034910065018835
SampleBaseModel_3966,0.05484369549949393,0.0010759866038323159,0.694024,50.97061181259919
SampleBaseModel_3967,0.05516627998403989,0.00108614323938592,0.693173,50.79098040073389
SampleBaseModel_3968,0.05543516327941474,0.0010937684800541771,0.68153,50.682721517691654
SampleBaseModel_3969,0.05495841074364255,0.0010892991838018986,0.668354,50.45299910335502
SampleBaseModel_3970,0.09636488868872527,0.0018425133588355481,0.670574,52.300781552882206
SampleBaseModel_3971,0.09645355002076231,0.0018491961570745897,0.701839,52.15971796813102
SampleBaseModel_3972,0.09621418525733559,0.0018766843118251991,0.699722,51.268177951442965
SampleBaseModel_3973,0.09661959007927548,0.0018580422365882992,0.701206,52.000750131862716
SampleBaseModel_3974,0.09654409460810606,0.0018595011976041001,0.698552,51.91935059385798
SampleBaseModel_3975,0.0966052547930721,0.0018701316992196352,0.688024,51.65692599798364
SampleBaseModel_3976,0.09632713559433105,0.001860359192338756,0.673899,51.778783361310516
SampleBaseModel_3977,0.04844323876379484,0.014554287133309826,0.611318,3.3284514947437516
SampleBaseModel_3978,0.048464335156564994,0.01460467024590398,0.658367,3.3184135170841866
SampleBaseModel_3979,0.0484677913658631,0.014619465251059463,0.666273,3.3152916699433086
SampleBaseModel_3980,0.04853158665279872,0.014712672805427837,0.661576,3.298624749875109
SampleBaseModel_3981,0.04857214777620338,0.014750711560457187,0.662218,3.29286811535334
SampleBaseModel_3982,0.048673397068631975,0.014794735231129345,0.639563,3.289913358247813
SampleBaseModel_3983,0.04842101439992598,0.014743399458857859,0.618144,3.2842503206297216
SampleBaseModel_3984,0.048827055830963036,0.014681667628357502,0.476272,3.3257159245761727
SampleBaseModel_3985,0.09543437234584973,0.001842408544734682,0.622682,51.798702637689324
SampleBaseModel_3986,0.09624082945623243,0.0018251554519080648,0.618184,52.73020955865418
SampleBaseModel_3987,0.09628181811704424,0.0018226188660003942,0.649283,52.826084439874016
SampleBaseModel_3988,0.09609100885713262,0.001832303465918825,0.64771,52.44273704898928
SampleBaseModel_3989,0.096494538319678,0.0018281589860520311,0.642361,52.782355941624694
SampleBaseModel_3990,0.09669662157848288,0.0018247915192729687,0.641828,52.99050360394521
SampleBaseModel_3991,0.09647432882698538,0.0018305703084569322,0.630179,52.70178827947221
SampleBaseModel_3992,0.09621394392517076,0.001848061790677451,0.618853,52.06208169581887
SampleBaseModel_3993,0.050237758254629755,0.01771045645361204,0.546577,2.83661566748517
SampleBaseModel_3994,0.05010199865665774,0.0174647249791847,0.663603,2.868753943527408
SampleBaseModel_3995,0.05001994809824433,0.0174648268495205,0.711083,2.8640391645003707
SampleBaseModel_3996,0.04991336076508825,0.01755392283376853,0.715705,2.8434305675008313
SampleBaseModel_3997,0.05026556360771693,0.017770326602596167,0.721714,2.8286235099569503
SampleBaseModel_3998,0.05012814181121194,0.017708792080259467,0.714882,2.830692324130414
SampleBaseModel_3999,0.050175752359719696,0.017739100502757784,0.695975,2.828539832215235
SampleBaseModel_4000,0.05012182268024136,0.017721940432769607,0.677063,2.8282355913780863
SampleBaseModel_4001,0.049693335608685545,0.013673072375430934,0.471931,3.6343942490920487
SampleBaseModel_4002,0.049624973937111794,0.013489581116302767,0.628934,3.6787631512988774
SampleBaseModel_4003,0.04962675504078041,0.013455155594459879,0.681396,3.6883077785599205
SampleBaseModel_4004,0.04954365082711296,0.013541941565619128,0.685672,3.6585337920004433
SampleBaseModel_4005,0.049766859789824806,0.013628155669887515,0.68615,3.651767781005658
SampleBaseModel_4006,0.04962695794290491,0.013627996965730839,0.680029,3.6415445400888764
SampleBaseModel_4007,0.049660889182711825,0.013644655725564782,0.665102,3.6395853571934844
SampleBaseModel_4008,0.04942591957377355,0.01357449524594992,0.637313,3.6410871032954426
SampleBaseModel_4009,0.09071766537780818,0.0018589474547955538,0.599108,48.80055385308632
SampleBaseModel_4010,0.09166130781174707,0.0018651025376716086,0.712229,49.14545230643293
SampleBaseModel_4011,0.09153560481599611,0.0018429359801203585,0.739905,49.66835842556946
SampleBaseModel_4012,0.09134719492197527,0.001864100118612816,0.745834,49.00337380481042
SampleBaseModel_4013,0.09191896995440015,0.0018471108014326723,0.741542,49.76364703357543
SampleBaseModel_4014,0.09189208806075337,0.0018580670702750628,0.739582,49.455743299487
SampleBaseModel_4015,0.09185180827059458,0.00187082873334662,0.727338,49.09685565192601
SampleBaseModel_4016,0.09160984319512837,0.0018667291166513276,0.721776,49.0750598884238
SampleBaseModel_4017,0.09386249237279583,0.001883570374345963,0.68638,49.83221951841749
SampleBaseModel_4018,0.09490729260704285,0.0018490584846883264,0.602533,51.32736113700602
SampleBaseModel_4019,0.09466370197566275,0.001848024260454777,0.6364,51.22427448672515
SampleBaseModel_4020,0.09476063011731803,0.0018568576744070035,0.636403,51.032791270650456
SampleBaseModel_4021,0.09500771488370732,0.0018549783220787159,0.629039,51.21769551314232
SampleBaseModel_4022,0.09510121029636907,0.0018737474611988645,0.625895,50.75455058149685
SampleBaseModel_4023,0.0950706265642732,0.0018735257839200118,0.619236,50.74423174756379
SampleBaseModel_4024,0.09472225506273989,0.0018918368717906228,0.603557,50.06893378343203
SampleBaseModel_4025,0.09424525099510467,0.0020172297091366146,0.722436,46.720138300680766
SampleBaseModel_4026,0.09456189652536731,0.002035957328092982,0.675417,46.44591280011772
SampleBaseModel_4027,0.09440079923155796,0.00202744685158842,0.682169,46.56141745841518
SampleBaseModel_4028,0.0943057926329929,0.0020443525123801194,0.67994,46.12990766606989
SampleBaseModel_4029,0.09428283475375385,0.002040031523979418,0.689067,46.216361681431096
SampleBaseModel_4030,0.09470261926249719,0.002049898570995505,0.69047,46.19868543861962
SampleBaseModel_4031,0.09413967884583366,0.002025389829222766,0.680508,46.47978255226023
SampleBaseModel_4032,0.0948060752050962,0.00202048482228772,0.691531,46.92243869357593
SampleBaseModel_4033,0.09458241610750105,0.002038016005195977,0.68529,46.409064436373725
SampleBaseModel_4034,0.04175188302059371,0.0008343497981595828,0.699105,50.04122145494664
SampleBaseModel_4035,0.0941826260448476,0.0019197823589299696,0.590481,49.05901213580389
SampleBaseModel_4036,0.09402533357430688,0.001915415113690917,0.599265,49.088749954115364
SampleBaseModel_4037,0.09367948794153315,0.0019027910677493405,0.599178,49.232671694396345
SampleBaseModel_4038,0.0940088244933862,0.0018915571164608582,0.605651,49.69917306503471
SampleBaseModel_4039,0.09423389316880691,0.0019010036881663191,0.609258,49.57059986543402
SampleBaseModel_4040,0.0938062171183063,0.0019142296469272144,0.600451,49.00468304254256
SampleBaseModel_4041,0.09438175811108558,0.0018857332670519497,0.611304,50.05042853098559
SampleBaseModel_4042,0.0940767712449959,0.0018751118380217692,0.605352,50.17128543343115
SampleBaseModel_4043,0.09472843662415686,0.0019223052849787754,0.687854,49.278560156069474
SampleBaseModel_4044,0.09438508109108844,0.001922234719519011,0.698019,49.101746073292155
SampleBaseModel_4045,0.09400376508911021,0.0019082764373914115,0.704175,49.26108358682671
SampleBaseModel_4046,0.09367723278469792,0.001934983680711278,0.705871,48.41241490484469
SampleBaseModel_4047,0.09401648713315261,0.0019345115693821225,0.710898,48.59959931032163
SampleBaseModel_4048,0.09414604029605732,0.001934649577450576,0.709018,48.66309712796681
SampleBaseModel_4049,0.09364332601638864,0.0019210641027319344,0.704502,48.7455498664615
SampleBaseModel_4050,0.09409441593726482,0.0019201424504149609,0.710609,49.003872560043725
SampleBaseModel_4051,0.09411008471200588,0.001912279349188242,0.712922,49.213565346483186
SampleBaseModel_4052,0.09412197843290954,0.002152790776104074,0.573523,43.72091309460317
SampleBaseModel_4053,0.09377875860632243,0.0021251007399393576,0.581823,44.1290884915877
SampleBaseModel_4054,0.09353981966478762,0.0021380934541276354,0.578723,43.74917264921559
SampleBaseModel_4055,0.09392194844683432,0.002123785266126942,0.583209,44.223844069751856
SampleBaseModel_4056,0.09415634512714242,0.0021279637679189178,0.582514,44.247156153050675
SampleBaseModel_4057,0.09363396924512003,0.002129124472756682,0.582333,43.977686811277664
SampleBaseModel_4058,0.09422999530403268,0.0021147439903630634,0.584084,44.55858285137157
SampleBaseModel_4059,0.09398748140285476,0.0021191837568308083,0.687928,44.3507936015001
SampleBaseModel_4060,0.04902280036617776,0.016553977672513577,0.631804,2.9613909923036688
SampleBaseModel_4061,0.048897172229850114,0.01659904924352881,0.643407,2.9457815030528223
SampleBaseModel_4062,0.048842381175272696,0.01634926538415382,0.645621,2.987435828316307
SampleBaseModel_4063,0.04890983799256964,0.016647275618850172,0.665204,2.9380085434032024
SampleBaseModel_4064,0.04908234980374478,0.016614571289228768,0.662135,2.954174919672161
SampleBaseModel_4065,0.048884008228334996,0.01638758551142835,0.653603,2.982990276038184
SampleBaseModel_4066,0.04912206476830911,0.01675796119483616,0.663651,2.9312673658324084
SampleBaseModel_4067,0.04894666391828682,0.016762188879877262,0.681332,2.92006397667112
SampleBaseModel_4068,0.048262416964450036,0.016035931629293402,0.645165,3.009642225980022
SampleBaseModel_4069,0.04819602508680471,0.016005948334707684,0.658143,3.0111321165703933
SampleBaseModel_4070,0.04812573508958823,0.015774948549412797,0.657947,3.0507697022808764
SampleBaseModel_4071,0.04808768994392046,0.016067867381856366,0.677769,2.9927860867348506
SampleBaseModel_4072,0.0484593157707388,0.016032944729319397,0.675755,3.022483803747006
SampleBaseModel_4073,0.04807754103908854,0.01584496610521695,0.665265,3.03424701068051
SampleBaseModel_4074,0.04830119624070561,0.016202832505299365,0.668329,2.981034101593534
SampleBaseModel_4075,0.048219637553998135,0.016146452128860806,0.684777,2.9863921293154205
SampleBaseModel_4076,0.04847945997728267,0.016544851019870993,0.642364,2.930184135176376
SampleBaseModel_4077,0.04832235491550066,0.016532143768049064,0.661761,2.9229333832004967
SampleBaseModel_4078,0.048196446167744995,0.016332613076153517,0.651444,2.9509329550036525
SampleBaseModel_4079,0.04831227047511866,0.016580527629415316,0.675513,2.9137957220015385
SampleBaseModel_4080,0.04847132244347864,0.016541297652525395,0.669559,2.9303216387064057
SampleBaseModel_4081,0.04817737037036467,0.016305380145763864,0.668599,2.9546916379549204
SampleBaseModel_4082,0.04848801834310077,0.01668047226131269,0.671964,2.906873233772876
SampleBaseModel_4083,0.04844080740846382,0.016650761351648516,0.690579,2.90922477269593
SampleBaseModel_4084,0.09476826969544094,0.0021959216015965573,0.63672,43.156490480597824
SampleBaseModel_4085,0.09442531619858653,0.0022074025988244273,0.640798,42.77666260285895
SampleBaseModel_4086,0.09432658549169055,0.0021954246504064605,0.638747,42.9650753325681
